player_id,round,minutes,total_points,goals_scored,assists,clean_sheets,bonus,value,transfers_balance,was_home
376,4,0,0,0,0,0,0,50,-23,1
376,5,0,0,0,0,0,0,50,-9,0
377,1,27,4,0,1,0,0,65,0,0
377,2,90,6,1,0,0,0,65,573,1
377,3,63,3,0,0,1,0,65,60010,0
377,4,59,1,0,0,0,0,65,-9953,1
377,5,18,1,0,0,0,0,65,-24989,0
378,1,0,0,0,0,0,0,45,0,0
378,2,0,0,0,0,0,0,45,-2017,1
378,3,0,0,0,0,0,0,45,-1919,0
378,4,0,0,0,0,0,0,45,-1744,1
378,5,0,0,0,0,0,0,44,98,0
379,1,90,2,0,0,0,0,90,0,0
379,2,90,8,1,0,0,2,90,-28097,1
379,3,63,13,2,0,1,3,90,-25262,0
379,4,90,2,0,0,1,0,91,623585,1
379,5,80,8,1,0,1,3,91,-103033,0
380,1,0,0,0,0,0,0,75,0,0
380,2,0,0,0,0,0,0,75,-3098,1
380,3,0,0,0,0,0,0,75,-2736,0
380,4,0,0,0,0,0,0,74,-1567,1
380,5,0,0,0,0,0,0,74,-790,0
381,1,12,1,0,0,0,0,50,0,0
381,2,0,0,0,0,0,0,50,-54,1
381,3,1,1,0,0,0,0,50,-217,0
381,4,0,0,0,0,0,0,50,-163,1
381,5,9,1,0,0,0,0,50,-88,0
382,1,0,0,0,0,0,0,45,0,0
382,2,0,0,0,0,0,0,45,-253,1
382,3,0,0,0,0,0,0,45,1969,0
382,4,0,0,0,0,0,0,45,4586,1
382,5,0,0,0,0,0,0,45,6226,0
383,1,0,0,0,0,0,0,55,0,0
383,2,0,0,0,0,0,0,55,-836,1
383,3,0,0,0,0,0,0,54,-1929,0
383,4,0,0,0,0,0,0,54,-1672,1
383,5,0,0,0,0,0,0,54,-576,0
579,1,20,1,0,0,0,0,55,0,0
579,2,13,0,0,0,0,0,55,-9867,1
579,3,90,8,0,0,1,0,54,-69165,0
579,4,71,6,0,0,1,0,54,41974,1
579,5,90,7,0,0,1,1,54,19285,0
627,3,26,1,0,0,0,0,80,116172,0
627,4,71,3,0,0,1,0,80,70941,1
627,5,71,3,0,0,1,0,80,-20897,0
155,1,25,1,0,0,0,0,70,0,0
155,2,0,0,0,0,0,0,70,-74211,1
155,3,75,3,0,0,1,0,69,-101968,1
155,4,81,2,0,0,1,0,69,-12688,0
155,5,90,7,1,0,0,0,69,23625,1
237,1,90,9,0,1,1,1,60,0,1
237,2,90,4,0,0,0,0,60,62668,0
237,3,86,3,0,0,1,0,60,-391471,1
237,4,45,1,0,0,0,0,59,-300679,0
237,5,74,5,0,1,0,0,59,-147652,1
384,1,90,3,0,0,0,0,55,0,1
384,2,90,0,0,0,0,0,55,-10944,0
384,3,90,7,0,0,1,0,55,-48925,1
384,4,90,7,0,0,1,0,55,-46242,0
384,5,90,2,0,0,0,0,55,16386,1
386,1,0,0,0,0,0,0,45,0,1
386,2,0,0,0,0,0,0,45,-101,0
386,3,0,0,0,0,0,0,45,-201,1
386,4,0,0,0,0,0,0,45,-113,0
386,5,0,0,0,0,0,0,45,-106,1
387,1,62,2,0,0,0,0,65,0,1
387,2,88,2,0,0,0,0,65,-38546,0
387,3,0,0,0,0,0,0,65,-193787,1
387,4,8,1,0,0,0,0,64,-538591,0
387,5,5,1,0,0,0,0,64,-178243,1
388,1,90,10,1,0,0,2,60,0,1
388,2,90,2,0,0,0,0,60,140987,0
388,3,90,8,0,0,1,2,60,-59173,1
388,4,90,6,0,0,1,0,60,-25207,0
388,5,90,4,0,1,0,0,60,13337,1
389,1,33,1,0,0,0,0,60,0,1
389,2,0,0,0,0,0,0,60,-14462,0
389,3,0,0,0,0,0,0,59,-37940,1
389,4,90,9,0,0,1,1,59,-8606,0
389,5,90,1,0,0,0,0,59,3022,1
390,1,90,2,0,0,0,0,55,0,1
390,2,90,2,0,0,0,0,55,-2699,0
390,3,90,6,0,0,1,0,55,-3537,1
390,4,90,6,0,0,1,0,55,-6512,0
390,5,90,1,0,0,0,0,55,10534,1
391,1,90,9,1,0,0,1,55,0,1
391,2,74,5,0,1,0,0,55,193061,0
391,3,90,8,0,0,1,2,56,427408,1
391,4,90,11,0,1,1,3,56,152896,0
391,5,90,4,0,1,0,0,57,548451,1
392,1,0,0,0,0,0,0,55,0,1
392,2,0,0,0,0,0,0,55,-14163,0
392,3,0,0,0,0,0,0,54,-23051,1
392,4,0,0,0,0,0,0,53,-9974,0
392,5,0,0,0,0,0,0,53,-4869,1
393,1,90,2,0,0,0,0,55,0,1
393,2,88,2,0,0,0,0,55,-8451,0
393,3,90,5,0,0,1,0,55,-14491,1
393,4,0,0,0,0,0,0,55,-8055,0
393,5,0,0,0,0,0,0,54,-15213,1
394,1,0,0,0,0,0,0,50,0,1
394,2,0,0,0,0,0,0,50,-357,0
394,3,0,0,0,0,0,0,50,-142,1
394,4,0,0,0,0,0,0,50,-60,0
394,5,0,0,0,0,0,0,50,-39,1
395,1,56,1,0,0,0,0,45,0,1
395,2,0,0,0,0,0,0,45,1097,0
395,3,0,0,0,0,0,0,45,-3581,1
395,4,0,0,0,0,0,0,44,-3042,0
395,5,0,0,0,0,0,0,44,-1584,1
396,1,0,0,0,0,0,0,45,0,1
396,2,1,1,0,0,0,0,45,-138,0
396,3,0,0,0,0,0,0,45,-130,1
396,4,0,0,0,0,0,0,45,-193,0
396,5,0,0,0,0,0,0,45,-82,1
397,1,90,2,0,0,0,0,85,0,1
397,2,90,5,0,1,0,0,85,-124110,0
397,3,90,6,0,1,1,0,85,-362493,1
397,4,90,3,0,0,1,0,84,-325768,0
397,5,90,17,2,1,0,2,84,-139426,1
398,1,81,1,0,0,0,0,70,0,1
398,2,90,9,0,2,0,1,70,-26374,0
398,3,24,1,0,0,0,0,70,187857,1
398,4,22,-2,0,0,0,0,70,-191380,0
398,5,0,0,0,0,0,0,69,-204579,1
399,1,27,8,0,2,0,1,75,0,1
399,2,81,14,2,0,0,3,75,161916,0
399,3,65,3,0,0,1,0,77,1783948,1
399,4,45,1,0,0,0,0,78,-139414,0
399,5,84,8,1,0,0,1,78,-126234,1
400,1,0,0,0,0,0,0,75,0,1
400,2,0,0,0,0,0,0,75,-69521,0
400,3,0,0,0,0,0,0,74,-33918,1
400,4,0,0,0,0,0,0,74,-14480,0
400,5,15,1,0,0,0,0,74,-6700,1
402,1,0,0,0,0,0,0,65,0,1
402,2,0,0,0,0,0,0,65,-796,0
402,3,0,0,0,0,0,0,65,-269,1
402,4,0,0,0,0,0,0,65,-87,0
402,5,0,0,0,0,0,0,65,-52,1
404,1,0,0,0,0,0,0,60,0,1
404,2,0,0,0,0,0,0,60,-5624,0
404,3,0,0,0,0,0,0,60,-1696,1
404,4,0,0,0,0,0,0,60,-541,0
404,5,0,0,0,0,0,0,60,-224,1
406,1,27,1,0,0,0,0,55,0,1
406,2,15,1,0,0,0,0,55,-460,0
406,3,0,0,0,0,0,0,55,-1500,1
406,4,0,0,0,0,0,0,54,-996,0
406,5,0,0,0,0,0,0,54,-731,1
407,1,0,0,0,0,0,0,50,0,1
407,2,0,0,0,0,0,0,50,-204,0
407,3,0,0,0,0,0,0,49,-349,1
407,4,0,0,0,0,0,0,49,-350,0
407,5,0,0,0,0,0,0,49,-136,1
408,1,0,0,0,0,0,0,50,0,1
408,2,0,0,0,0,0,0,50,-305,0
408,3,0,0,0,0,0,0,50,-156,1
408,4,0,0,0,0,0,0,50,-59,0
408,5,0,0,0,0,0,0,50,-39,1
409,1,0,0,0,0,0,0,45,0,1
409,2,0,0,0,0,0,0,45,-1559,0
409,3,0,0,0,0,0,0,45,-3281,1
409,4,0,0,0,0,0,0,45,-3408,0
409,5,0,0,0,0,0,0,45,-1698,1
410,1,0,0,0,0,0,0,50,0,1
410,2,0,0,0,0,0,0,50,-207,0
410,3,0,0,0,0,0,0,49,-309,1
410,4,0,0,0,0,0,0,49,-363,0
410,5,0,0,0,0,0,0,49,-122,1
411,1,90,2,0,0,0,0,155,0,1
411,2,90,13,2,0,0,3,155,-34247,0
411,3,90,9,1,0,1,3,155,360063,1
411,4,90,9,1,0,1,3,155,45312,0
411,5,90,6,1,0,0,0,156,172491,1
481,1,62,2,0,0,0,0,65,0,1
481,2,81,3,0,0,0,0,64,-143069,0
481,3,90,3,0,0,1,0,64,-91799,1
481,4,90,5,0,0,1,0,63,-76716,0
481,5,90,2,0,0,0,0,63,-8817,1
587,1,0,0,0,0,0,0,50,0,1
587,2,0,0,0,0,0,0,50,-130,0
587,3,0,0,0,0,0,0,50,-193,1
587,4,0,0,0,0,0,0,50,-127,0
587,5,0,0,0,0,0,0,50,-29,1
616,2,8,1,0,0,0,0,55,2706,0
616,3,14,1,0,0,0,0,55,6041,1
616,4,0,0,0,0,0,0,55,937,0
616,5,0,0,0,0,0,0,55,-924,1
621,2,8,1,0,0,0,0,45,0,0
621,3,3,1,0,0,0,0,45,4752,1
621,4,0,0,0,0,0,0,45,1361,0
621,5,0,0,0,0,0,0,45,-967,1
622,2,1,1,0,0,0,0,40,0,0
622,3,0,0,0,0,0,0,40,7079,1
622,4,0,0,0,0,0,0,40,1899,0
622,5,0,0,0,0,0,0,40,-322,1
628,3,0,0,0,0,0,0,60,213,1
628,4,0,0,0,0,0,0,60,117,0
628,5,0,0,0,0,0,0,60,112,1
653,3,0,0,0,0,0,0,45,0,1
653,4,0,0,0,0,0,0,45,2090,0
653,5,0,0,0,0,0,0,45,-124,1
43,1,66,2,0,0,0,0,60,0,0
43,2,90,4,0,0,0,0,60,-23073,1
43,3,90,2,0,0,0,0,59,-38742,0
43,4,66,2,0,0,0,0,59,-30355,1
43,5,90,4,0,0,0,0,58,-17007,0
131,1,0,0,0,0,0,0,50,0,1
131,2,0,0,0,0,0,0,50,-2097,1
131,3,0,0,0,0,0,0,50,-3278,0
131,4,0,0,0,0,0,0,50,-1747,1
131,5,0,0,0,0,0,0,49,-1080,0
162,1,66,2,0,0,0,0,50,0,0
162,2,10,1,0,0,0,0,50,-7693,1
162,3,6,1,0,0,0,0,49,-16957,0
162,4,0,0,0,0,0,0,49,-13179,1
162,5,0,0,0,0,0,0,48,-9593,0
325,1,0,0,0,0,0,0,45,0,0
325,2,0,0,0,0,0,0,45,-15,1
325,3,0,0,0,0,0,0,45,-122,0
325,4,0,0,0,0,0,0,45,-89,1
325,5,0,0,0,0,0,0,45,-148,0
412,1,90,1,0,0,0,0,50,0,0
412,2,90,2,0,0,0,0,50,-53896,1
412,3,90,2,0,0,0,0,50,-158382,0
412,4,90,2,0,0,0,0,50,-227696,1
412,5,90,4,0,0,0,0,49,-106249,0
413,1,0,0,0,0,0,0,45,0,0
413,2,0,0,0,0,0,0,45,-588,1
413,3,0,0,0,0,0,0,45,-292,0
413,4,0,0,0,0,0,0,45,-137,1
413,5,0,0,0,0,0,0,45,-93,0
414,1,0,0,0,0,0,0,40,0,0
414,2,0,0,0,0,0,0,40,-790,1
414,3,0,0,0,0,0,0,40,-342,0
414,4,0,0,0,0,0,0,40,-119,1
414,5,0,0,0,0,0,0,40,-118,0
415,1,45,0,0,0,0,0,60,0,0
415,2,10,1,0,0,0,0,60,-23853,1
415,3,20,1,0,0,0,0,59,-33546,0
415,4,90,4,0,0,0,0,58,-16892,1
415,5,6,4,0,1,0,0,58,-6276,0
416,1,0,0,0,0,0,0,50,0,0
416,2,0,0,0,0,0,0,50,-381,1
416,3,0,0,0,0,0,0,50,-367,0
416,4,0,0,0,0,0,0,50,-177,1
416,5,0,0,0,0,0,0,50,-119,0
417,1,10,1,0,0,0,0,50,0,0
417,2,73,2,0,0,0,0,50,-25442,1
417,3,83,1,0,0,0,0,50,-29674,0
417,4,90,2,0,0,0,0,49,-32120,1
417,5,90,2,0,0,0,0,49,-16480,0
418,1,90,1,0,0,0,0,50,0,0
418,2,90,4,0,1,0,0,50,-53358,1
418,3,90,2,0,0,0,0,50,-240933,0
418,4,90,1,0,0,0,0,49,-358924,1
418,5,90,2,0,0,0,0,49,-142518,0
419,1,0,0,0,0,0,0,50,0,0
419,2,90,1,0,0,0,0,50,-12800,1
419,3,90,3,0,0,0,0,50,-9944,0
419,4,90,2,0,0,0,0,50,-6006,1
419,5,90,0,0,0,0,0,50,823,0
420,1,0,0,0,0,0,0,50,0,0
420,2,16,1,0,0,0,0,50,-9208,1
420,3,6,1,0,0,0,0,49,-9461,0
420,4,0,0,0,0,0,0,49,-6069,1
420,5,0,0,0,0,0,0,49,-4322,0
421,1,90,1,0,0,0,0,45,0,0
421,2,0,0,0,0,0,0,45,-1103,1
421,3,0,0,0,0,0,0,45,-7661,0
421,4,0,0,0,0,0,0,44,-5029,1
421,5,0,0,0,0,0,0,44,-3023,0
422,1,79,1,0,0,0,0,45,0,0
422,2,17,1,0,0,0,0,45,-238,1
422,3,1,1,0,0,0,0,45,-9779,0
422,4,0,0,0,0,0,0,44,-8954,1
422,5,0,0,0,0,0,0,44,-5332,0
423,1,90,1,0,0,0,0,45,0,0
423,2,72,2,0,0,0,0,45,-74162,1
423,3,90,4,0,1,0,0,45,-303431,0
423,4,0,0,0,0,0,0,44,-396169,1
423,5,83,2,0,0,0,0,44,-360683,0
424,1,0,0,0,0,0,0,40,0,0
424,2,0,0,0,0,0,0,40,-1093,1
424,3,0,0,0,0,0,0,40,-414,0
424,4,0,0,0,0,0,0,40,-300,1
424,5,0,0,0,0,0,0,40,-321,0
425,1,0,0,0,0,0,0,40,0,0
425,2,0,0,0,0,0,0,40,-680,1
425,3,0,0,0,0,0,0,40,-329,0
425,4,0,0,0,0,0,0,40,-152,1
425,5,0,0,0,0,0,0,40,-107,0
426,1,90,2,0,0,0,0,120,0,0
426,2,90,23,3,1,0,3,120,-180062,1
426,3,90,2,0,0,0,0,120,36750,0
426,4,90,2,0,0,0,0,120,-615807,1
426,5,90,2,0,0,0,0,120,-282231,0
427,1,90,2,0,0,0,0,80,0,0
427,2,90,11,1,1,0,2,80,-137963,1
427,3,90,8,1,0,0,1,80,-752284,0
427,4,90,2,0,0,0,0,79,-362745,1
427,5,90,2,0,0,0,0,79,-206528,0
428,1,79,2,0,0,0,0,80,0,0
428,2,79,9,0,2,0,1,80,-66103,1
428,3,69,3,0,0,1,0,80,-134183,0
428,4,90,2,0,0,0,0,79,-138505,1
428,5,90,10,1,0,0,3,79,-75494,0
429,1,45,1,0,0,0,0,70,0,0
429,2,79,2,0,0,0,0,70,-7014,1
429,3,69,3,0,0,1,0,70,-15044,0
429,4,82,2,0,0,0,0,70,-3479,1
429,5,76,2,0,0,0,0,70,-4515,0
430,1,0,0,0,0,0,0,55,0,0
430,2,0,0,0,0,0,0,55,-660,1
430,3,0,0,0,0,0,0,54,-530,0
430,4,0,0,0,0,0,0,54,54,1
430,5,10,1,0,0,0,0,54,88,0
431,1,0,0,0,0,0,0,60,0,0
431,2,0,0,0,0,0,0,59,-57883,1
431,3,0,0,0,0,0,0,58,-42560,0
431,4,0,0,0,0,0,0,58,-13432,1
431,5,0,0,0,0,0,0,57,-5804,0
432,1,23,1,0,0,0,0,55,0,0
432,2,79,4,0,0,0,0,55,-10233,1
432,3,83,9,0,1,0,2,55,6351,0
432,4,90,4,0,0,0,0,55,17969,1
432,5,79,4,0,0,0,0,55,20730,0
433,1,0,0,0,0,0,0,50,0,0
433,2,0,0,0,0,0,0,50,-64,1
433,3,0,0,0,0,0,0,50,-37,0
433,4,0,0,0,0,0,0,50,-22,1
433,5,0,0,0,0,0,0,50,-21,0
434,1,0,0,0,0,0,0,50,0,0
434,2,0,0,0,0,0,0,50,-128,1
434,3,0,0,0,0,0,0,50,-102,0
434,4,0,0,0,0,0,0,49,-67,1
434,5,0,0,0,0,0,0,49,-71,0
435,1,10,1,0,0,0,0,50,0,0
435,2,0,0,0,0,0,0,50,-263,1
435,3,0,0,0,0,0,0,50,-740,0
435,4,0,0,0,0,0,0,49,-577,1
435,5,0,0,0,0,0,0,49,-32,0
436,1,0,0,0,0,0,0,50,0,0
436,2,0,0,0,0,0,0,50,-174,1
436,3,0,0,0,0,0,0,50,-291,0
436,4,0,0,0,0,0,0,50,-257,1
436,5,0,0,0,0,0,0,50,-135,0
437,1,0,0,0,0,0,0,45,0,0
437,2,0,0,0,0,0,0,45,-1410,1
437,3,0,0,0,0,0,0,45,-934,0
437,4,0,0,0,0,0,0,45,-694,1
437,5,0,0,0,0,0,0,45,-1079,0
438,1,0,0,0,0,0,0,45,0,0
438,2,0,0,0,0,0,0,45,-2656,1
438,3,0,0,0,0,0,0,45,-2436,0
438,4,0,0,0,0,0,0,45,-1858,1
438,5,0,0,0,0,0,0,44,250,0
439,1,23,1,0,0,0,0,70,0,0
439,2,10,1,0,0,0,0,70,15428,1
439,3,20,5,1,0,0,0,70,-32919,0
439,4,23,1,0,0,0,0,70,3627,1
439,5,0,0,0,0,0,0,70,1630,0
440,1,0,0,0,0,0,0,55,0,0
440,2,0,0,0,0,0,0,55,-11086,1
440,3,0,0,0,0,0,0,54,-7291,0
440,4,7,1,0,0,0,0,54,-4849,1
440,5,13,1,0,0,0,0,54,-3447,0
441,1,0,0,0,0,0,0,45,0,0
441,2,0,0,0,0,0,0,45,-5253,1
441,3,0,0,0,0,0,0,45,3280,0
441,4,0,0,0,0,0,0,45,775,1
441,5,0,0,0,0,0,0,45,-16201,0
405,1,0,0,0,0,0,0,55,0,1
405,2,70,2,0,0,1,0,55,645,0
405,3,76,2,0,0,0,0,55,7163,1
405,4,18,1,0,0,0,0,55,215,0
405,5,0,0,0,0,0,0,55,-5729,1
442,1,0,0,0,0,0,0,50,0,1
442,2,0,0,0,0,0,0,50,-9598,0
442,3,0,0,0,0,0,0,50,-14257,1
442,4,0,0,0,0,0,0,49,-8971,0
442,5,0,0,0,0,0,0,49,-5404,1
443,1,0,0,0,0,0,0,45,0,1
443,2,0,0,0,0,0,0,45,-69,0
443,3,0,0,0,0,0,0,45,-143,1
443,4,0,0,0,0,0,0,45,-150,0
443,5,0,0,0,0,0,0,45,-33,1
444,1,0,0,0,0,0,0,45,0,1
444,2,0,0,0,0,0,0,45,-224,0
444,3,0,0,0,0,0,0,45,-279,1
444,4,0,0,0,0,0,0,45,-244,0
444,5,0,0,0,0,0,0,45,-225,1
445,1,90,3,0,0,0,0,50,0,1
445,2,90,6,0,0,1,0,50,8900,0
445,3,90,-1,0,0,0,0,50,40274,1
445,4,90,2,0,0,0,0,50,2995,0
445,5,90,4,0,0,0,0,50,4121,1
446,1,1,1,0,0,0,0,50,0,1
446,2,0,0,0,0,0,0,50,10,0
446,3,0,0,0,0,0,0,50,-2838,1
446,4,0,0,0,0,0,0,50,-2216,0
446,5,24,1,0,0,0,0,49,-1391,1
447,1,90,3,0,0,0,0,50,0,1
447,2,90,5,0,0,1,0,50,5603,0
447,3,90,1,0,0,0,0,50,8611,1
447,4,90,2,0,0,0,0,50,1208,0
447,5,90,4,0,0,0,0,50,1958,1
448,1,0,0,0,0,0,0,50,0,1
448,2,0,0,0,0,0,0,50,-69064,0
448,3,0,0,0,0,0,0,49,-46419,1
448,4,0,0,0,0,0,0,49,-20317,0
448,5,0,0,0,0,0,0,49,-11893,1
449,1,90,3,0,0,0,0,50,0,1
449,2,90,11,0,0,1,3,50,33265,0
449,3,89,4,0,1,0,0,51,496570,1
449,4,90,0,0,0,0,0,52,448146,0
449,5,90,13,1,0,0,3,52,107688,1
450,1,0,0,0,0,0,0,50,0,1
450,2,0,0,0,0,0,0,50,-1137,0
450,3,1,1,0,0,0,0,49,-745,1
450,4,32,3,0,1,0,0,49,2452,0
450,5,0,0,0,0,0,0,49,4786,1
451,1,0,0,0,0,0,0,40,0,1
451,2,0,0,0,0,0,0,40,-3276,0
451,3,0,0,0,0,0,0,40,-1826,1
451,4,0,0,0,0,0,0,40,-957,0
451,5,0,0,0,0,0,0,40,-592,1
453,1,90,2,0,0,0,0,60,0,1
453,2,90,3,0,0,1,0,60,4665,0
453,3,90,12,1,1,0,2,60,2446,1
453,4,90,2,0,0,0,0,60,152668,0
453,5,90,9,0,2,0,1,60,179416,1
454,1,75,9,1,0,0,2,60,0,1
454,2,81,8,1,0,1,0,60,83568,0
454,3,76,1,0,0,0,0,61,716203,1
454,4,0,0,0,0,0,0,62,130728,0
454,5,0,0,0,0,0,0,62,-564623,1
456,1,34,0,0,0,0,0,50,0,1
456,2,8,1,0,0,0,0,50,-3238,0
456,3,27,6,1,0,0,0,50,-4753,1
456,4,0,0,0,0,0,0,49,6540,0
456,5,0,0,0,0,0,0,49,-8206,1
457,1,14,0,0,0,0,0,60,0,1
457,2,8,1,0,0,0,0,60,-1965,0
457,3,13,1,0,0,0,0,59,-2357,1
457,4,56,0,0,0,0,0,59,-1103,0
457,5,90,1,0,0,0,0,59,349,1
458,1,0,0,0,0,0,0,55,0,1
458,2,0,0,0,0,0,0,55,-1020,0
458,3,0,0,0,0,0,0,54,-546,1
458,4,0,0,0,0,0,0,54,-249,0
458,5,0,0,0,0,0,0,54,-136,1
459,1,75,3,0,0,0,0,55,0,1
459,2,90,3,0,0,1,0,55,857,0
459,3,62,2,0,0,0,0,55,629,1
459,4,79,0,0,0,0,0,55,-528,0
459,5,90,4,0,0,0,0,55,-101,1
460,1,34,6,1,0,0,0,50,0,1
460,2,70,3,0,0,1,0,50,6831,0
460,3,62,2,0,0,0,0,50,14485,1
460,4,32,1,0,0,0,0,50,6640,0
460,5,86,10,1,0,0,3,50,-1121,1
461,1,0,0,0,0,0,0,60,0,1
461,2,1,1,0,0,0,0,60,-3945,0
461,3,0,0,0,0,0,0,59,-5573,1
461,4,33,6,1,0,0,0,58,-3031,0
461,5,16,1,0,0,0,0,58,325,1
462,1,55,1,0,0,0,0,50,0,1
462,2,19,1,0,0,0,0,50,-238,0
462,3,13,1,0,0,0,0,50,-1763,1
462,4,71,2,0,0,0,0,49,-1064,0
462,5,65,3,0,0,1,0,49,-576,1
463,1,0,0,0,0,0,0,60,0,1
463,2,19,4,0,1,0,0,60,-23591,0
463,3,0,0,0,0,0,0,59,-49449,1
463,4,0,0,0,0,0,0,59,-39340,0
463,5,0,0,0,0,0,0,59,-11535,1
464,1,90,4,0,1,0,0,60,0,1
464,2,81,8,1,0,1,2,60,134869,0
464,3,90,1,0,0,0,0,61,1029731,1
464,4,90,2,0,0,0,0,62,319416,0
464,5,90,0,0,0,0,0,62,124486,1
465,1,55,4,0,1,0,0,60,0,1
465,2,0,0,0,0,0,0,60,-6163,0
465,3,0,0,0,0,0,0,59,-37692,1
465,4,0,0,0,0,0,0,59,-12652,0
465,5,0,0,0,0,0,0,59,-6475,1
466,1,0,0,0,0,0,0,45,0,1
466,2,0,0,0,0,0,0,45,-1647,0
466,3,0,0,0,0,0,0,45,3928,1
466,4,0,0,0,0,0,0,45,-17854,0
466,5,0,0,0,0,0,0,45,-9244,1
559,1,14,1,0,0,0,0,50,0,1
559,2,0,0,0,0,0,0,50,-977,0
559,3,0,0,0,0,0,0,50,-1788,1
559,4,10,1,0,0,0,0,49,-1098,0
559,5,3,1,0,0,0,0,49,-781,1
567,1,90,1,0,0,0,0,50,0,1
567,2,90,7,0,0,1,0,50,1279,0
567,3,90,2,0,0,0,0,50,39154,1
567,4,90,1,0,0,0,0,50,29466,0
567,5,90,3,0,0,0,0,50,8198,1
593,1,90,1,0,0,0,0,45,0,1
593,2,90,11,0,1,1,2,45,8203,0
593,3,90,1,0,0,0,0,45,269442,1
593,4,57,0,0,0,0,0,45,-7549,0
593,5,0,0,0,0,0,0,45,-92524,1
609,1,0,0,0,0,0,0,40,0,1
609,2,0,0,0,0,0,0,40,3348,0
609,3,0,0,0,0,0,0,40,7555,1
609,4,0,0,0,0,0,0,40,-1044,0
609,5,0,0,0,0,0,0,40,-5521,1
634,3,27,1,0,0,0,0,60,4798,1
634,4,57,1,0,0,0,0,60,4168,0
634,5,73,2,0,0,0,0,60,1205,1
659,4,0,0,0,0,0,0,45,0,0
659,5,0,0,0,0,0,0,45,2836,1
663,5,0,0,0,0,0,0,40,0,1
664,5,0,0,0,0,0,0,45,0,1
665,5,0,0,0,0,0,0,45,0,1
666,5,0,0,0,0,0,0,45,0,1
167,1,0,0,0,0,0,0,55,0,0
167,2,24,1,0,0,0,0,55,175,0
167,3,73,2,0,0,1,0,55,24969,1
167,4,90,5,1,0,0,0,55,7672,0
167,5,90,1,0,0,0,0,55,200788,1
201,1,54,0,0,0,0,0,55,0,0
201,2,0,0,0,0,0,0,55,-109781,1
201,3,31,1,0,0,0,0,54,-158458,1
201,4,90,2,0,0,0,0,54,-83474,0
201,5,82,2,0,0,0,0,54,48095,1
467,1,90,2,0,0,0,0,50,0,1
467,2,90,1,0,0,0,0,50,-8396,0
467,3,90,6,0,0,1,0,50,-9819,1
467,4,90,3,0,0,0,0,50,2211,0
467,5,90,2,0,0,0,0,50,26195,1
468,1,0,0,0,0,0,0,45,0,1
468,2,0,0,0,0,0,0,45,-288,0
468,3,0,0,0,0,0,0,45,-392,1
468,4,0,0,0,0,0,0,45,-238,0
468,5,0,0,0,0,0,0,45,-135,1
469,1,90,2,0,0,0,0,50,0,1
469,2,90,6,0,1,0,0,50,-67984,0
469,3,90,7,0,0,1,1,50,-35180,1
469,4,90,2,0,0,0,0,50,7392,0
469,5,90,2,0,0,0,0,50,105000,1
470,1,0,0,0,0,0,0,50,0,1
470,2,0,0,0,0,0,0,50,-437,0
470,3,0,0,0,0,0,0,50,-1172,1
470,4,0,0,0,0,0,0,50,-1122,0
470,5,0,0,0,0,0,0,50,-425,1
471,1,90,2,0,0,0,0,55,0,1
471,2,90,3,0,0,0,0,55,-14450,0
471,3,90,7,0,0,1,0,55,-12221,1
471,4,0,0,0,0,0,0,55,-346,0
471,5,0,0,0,0,0,0,55,-50208,1
472,1,90,4,0,0,0,0,55,0,1
472,2,90,1,0,0,0,0,55,-3257,0
472,3,89,8,0,0,1,0,55,-10492,1
472,4,90,6,0,1,0,0,55,5868,0
472,5,90,4,0,0,0,0,55,50117,1
473,1,73,5,0,0,1,0,45,0,1
473,2,85,0,0,0,0,0,45,-5067,0
473,3,58,1,0,0,0,0,45,-30402,1
473,4,90,2,0,0,0,0,45,-43006,0
473,5,0,0,0,0,0,0,45,-3199,1
474,1,90,1,0,0,0,0,45,0,1
474,2,90,1,0,0,0,0,45,-1300,0
474,3,90,8,0,0,1,0,45,-1070,1
474,4,0,0,0,0,0,0,45,3885,0
474,5,90,1,0,0,0,0,45,-4535,1
475,1,0,0,0,0,0,0,45,0,1
475,2,0,0,0,0,0,0,45,65,0
475,3,0,0,0,0,0,0,45,-97,1
475,4,0,0,0,0,0,0,45,16,0
475,5,0,0,0,0,0,0,45,-22,1
476,1,0,0,0,0,0,0,40,0,1
476,2,0,0,0,0,0,0,40,-1513,0
476,3,0,0,0,0,0,0,40,-858,1
476,4,0,0,0,0,0,0,40,-831,0
476,5,0,0,0,0,0,0,40,-649,1
477,1,0,0,0,0,0,0,40,0,1
477,2,0,0,0,0,0,0,40,-1227,0
477,3,0,0,0,0,0,0,40,-2802,1
477,4,0,0,0,0,0,0,40,-4322,0
477,5,0,0,0,0,0,0,40,-2263,1
478,1,16,1,0,0,0,0,45,0,1
478,2,4,1,0,0,0,0,45,-176,0
478,3,0,0,0,0,0,0,45,-304,1
478,4,0,0,0,0,0,0,45,-264,0
478,5,7,1,0,0,0,0,44,-97,1
479,1,0,0,0,0,0,0,40,0,1
479,2,0,0,0,0,0,0,40,-1052,0
479,3,0,0,0,0,0,0,40,-2507,1
479,4,0,0,0,0,0,0,40,-2375,0
479,5,0,0,0,0,0,0,40,-1397,1
480,1,90,2,0,0,0,0,80,0,1
480,2,90,13,1,1,0,3,80,-274313,0
480,3,90,3,0,0,1,0,79,102526,1
480,4,90,8,0,1,0,3,79,26861,0
480,5,90,2,0,0,0,0,80,705914,1
